18;Reclutamiento NSE 1 y 2; $ 20.000 ; $ 20.000 ; $ 23.000 ; $ 25.000 ; $ 27.000 ; $ 29.500 ; $ 32.000 ; $ 34.500 ; $ 37.000 ; $ 39.500 ; $ 79.500 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Obsequios NSE 5 y 6; $ 30.000 ; $ 30.000 ; $ 35.000 ; $ 40.000 ; $ 45.000 ; $ 50.000 ; $ 55.000 ; $ 60.000 ; $ 65.000 ; $ 70.000 ; $ 120.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;Obsequios NSE 4; $ 30.000 ; $ 30.000 ; $ 35.000 ; $ 40.000 ; $ 45.000 ; $ 50.000 ; $ 55.000 ; $ 60.000 ; $ 65.000 ; $ 70.000 ; $ 120.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Obsequios NSE 3; $ 25.000 ; $ 25.000 ; $ 30.000 ; $ 35.000 ; $ 40.000 ; $ 45.000 ; $ 50.000 ; $ 55.000 ; $ 60.000 ; $ 65.000 ; $ 115.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Obsequios NSE 1 y 2; $ 25.000 ; $ 25.000 ; $ 30.000 ; $ 35.000 ; $ 40.000 ; $ 45.000 ; $ 50.000 ; $ 55.000 ; $ 60.000 ; $ 65.000 ; $ 115.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Reclutamiento;; $ -   ; $ 3.000 ; $ 2.000 ; $ 2.000 ; $ 2.500 ; $ 2.500 ; $ 2.500 ; $ 2.500 ; $ 2.500 ; $ 40.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Obsequios;;; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 5.000 ; $ 50.000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CATI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Valor encuesta incluye minuto y el valor encuestador;Calidad se revisa internamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;NIVEL;5 a 10;10 A 20;20 A 30;MAS DE 30;OBSERVACION ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ALTO(EMPRESARIALES, GOBIERNO,PROBABILISTICO);20000;25000;30000;37000;Depende el perfil bolsa de valores se ha pagado $120000 encuesta);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;MEDIANA;14000;19000;25000;30000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;BAJO(MASIVO);10000;15000;20000;25000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
